mapping_id	cohort_id	annotation_field	original_label	harmonized_coarse	harmonized_mid	harmonized_fine	coarse_ontology_id	mid_ontology_id	fine_ontology_id	mapping_confidence	mapping_status	mapping_resolution_status	shadow_candidate_level	shadow_candidate_label	shadow_candidate_ontology_id	n_shadow_observations	mapping_source	source_sha256
canonical__5e808c72a952ac622eb6	GSE140228_droplet	celltype_sub	CD4/CD8-C1-CCR7	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	medium	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__76f2f25dcc8a7c057588	GSE140228_droplet	celltype_sub	CD4/CD8-C2-MKI67	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	medium	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8e7d7b1c15c0043dc8ec	GSE140228_droplet	celltype_sub	CD8-C3-IL7R	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c26200ecd51516749a8f	GSE140228_droplet	celltype_sub	CD8-C4-CX3CR1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__615ada42d22e116b459c	GSE140228_droplet	celltype_sub	CD8-C5-SELL	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__ef9093d457043a2d56fc	GSE140228_droplet	celltype_sub	CD8-C6-GZMK	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__2c2a9f636a9327d2ace4	GSE140228_droplet	celltype_sub	CD8-C7-KLRD1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__905413d5a3b423a4fcdd	GSE140228_droplet	celltype_sub	CD8-C8-PDCD1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	medium	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d65f08d6846fe50c4c20	GSE140228_droplet	celltype_sub	CD8-C9-SLC4A10	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__9a454a7671ad53d173ba	GSE140228_droplet	celltype_sub	DC-C1-CD1C	DC_APC	DC	Unknown	identity::coarse::DC_APC	identity::mid::DC	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__87d414def76421a0a08e	GSE140228_droplet	celltype_sub	DC-C2-FCER1A	DC_APC	DC	Unknown	identity::coarse::DC_APC	identity::mid::DC	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__28268f31053ad6db61b9	GSE140228_droplet	celltype_sub	DC-C3-CLEC9A	DC_APC	DC	Unknown	identity::coarse::DC_APC	identity::mid::DC	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8f8251c4e44e8e1b28c2	GSE140228_droplet	celltype_sub	DC-C4-LAMP3	DC_APC	DC	Unknown	identity::coarse::DC_APC	identity::mid::DC	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c12371fcc99d59820caa	GSE140228_droplet	celltype_sub	ILCs	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__1eef68be8e983b9ece5d	GSE140228_droplet	celltype_sub	Lymphoid-B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__539da3cd5d9aed0a5aa3	GSE140228_droplet	celltype_sub	Lymphoid-B-Plasma	B_Plasma	Plasma_cell	Unknown	identity::coarse::B_Plasma	identity::mid::Plasma_cell	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__573a6fbff91ad750a813	GSE140228_droplet	celltype_sub	Mast-C1-IL7R	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__1c28aacf6fe68c4b4a78	GSE140228_droplet	celltype_sub	Mast-C2-CPA3	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__9fec9fbe81a0d1b96476	GSE140228_droplet	celltype_sub	Mono-C1-CD14	Myeloid	Monocyte	Unknown	identity::coarse::Myeloid	identity::mid::Monocyte	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__f768b3367b8021e6e6c0	GSE140228_droplet	celltype_sub	Mono-C2-FCGR3A	Myeloid	Monocyte	Unknown	identity::coarse::Myeloid	identity::mid::Monocyte	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__3e8cf45d4f97609d90b1	GSE140228_droplet	celltype_sub	Mφ-C1-THBS1	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d63ea70f1e7c705e4bb8	GSE140228_droplet	celltype_sub	Mφ-C2-C1QA	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__6d24711a5fca5ea414d8	GSE140228_droplet	celltype_sub	Mφ-C3-APOE	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__ed1e7b60089aa80a86e3	GSE140228_droplet	celltype_sub	Mφ-C4-GPX3	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c5dfafdb9e50ee6473d0	GSE140228_droplet	celltype_sub	Mφ-C5-VCAN	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__70d369db9bd14fd51478	GSE140228_droplet	celltype_sub	Mφ-C6-MARCO	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__120bd8c61debd04d4883	GSE140228_droplet	celltype_sub	NK-C1-FCGR3A	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__19ce8b7061fb8e1d1ae7	GSE140228_droplet	celltype_sub	NK-C2-SELL	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c490ae925f2a0969232c	GSE140228_droplet	celltype_sub	NK-C3-IFNG	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__cb59dfef6d37209c50e5	GSE140228_droplet	celltype_sub	NK-C4-IFNG-HSPA1A	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__44d0923ace8f997b366b	GSE140228_droplet	celltype_sub	NK-C5-CD69	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__645258eb96adbcc19106	GSE140228_droplet	celltype_sub	NK-C6-IL7R	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__9686f8bbfa122f97dd57	GSE140228_droplet	celltype_sub	NK-C7-CD160	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__58bda4c42fe114bbea38	GSE140228_droplet	celltype_sub	NK-C8-CD160-HSPA1A	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__fb5adb293223ae0763b4	GSE140228_droplet	celltype_sub	NK-C9-MKI67	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__cdfc230e754ebc609f62	GSE140228_smartseq2	celltype_raw		Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__6760038b622370f03c63	GSE149614	celltype	B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__90363d37e056837c78fd	GSE149614	celltype	Endothelial	Endothelial	Endothelial	Unknown	identity::coarse::Endothelial	identity::mid::Endothelial	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__928c05463ee6b3039510	GSE149614	celltype	Fibroblast	CAF_Stromal	CAF	Unknown	identity::coarse::CAF_Stromal	identity::mid::CAF	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__2fee5c799ef8117ee022	GSE149614	celltype	Hepatocyte	Tumor_like	Tumor_epithelial_like	Unknown	identity::coarse::Tumor_like	identity::mid::Tumor_epithelial_like	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__ff3cdc23674008f44037	GSE149614	celltype	Myeloid	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__612758c83cbbd3d44455	GSE149614	celltype	T/NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__5b631f614fa9c9efec04	GSE149614	celltype_raw	B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__e43cb37c224d58769865	GSE149614	celltype_raw	Endothelial	Endothelial	Endothelial	Unknown	identity::coarse::Endothelial	identity::mid::Endothelial	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__f9a3703c8cb1cd1d6723	GSE149614	celltype_raw	Fibroblast	CAF_Stromal	CAF	Unknown	identity::coarse::CAF_Stromal	identity::mid::CAF	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__f21c15878d6107a2b57c	GSE149614	celltype_raw	Hepatocyte	Tumor_like	Tumor_epithelial_like	Unknown	identity::coarse::Tumor_like	identity::mid::Tumor_epithelial_like	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__305e26d09bc1e56a3bc9	GSE149614	celltype_raw	Myeloid	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__820231a1e12a2cdf767a	GSE149614	celltype_raw	T/NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__0f9a07214cc926a6e508	GSE161801	celltype_1	B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__4df4f0d656d5dc5cecd6	GSE161801	celltype_1	B_im	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__91485f3168782c626e2a	GSE161801	celltype_1	CLP	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__6f7f955ac0f048850a11	GSE161801	celltype_1	ERP	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__cd5c42334670c0d57161	GSE161801	celltype_1	Er	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__730c8207f98a80887009	GSE161801	celltype_1	GMP	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__a47b3ca0fe2016196bb3	GSE161801	celltype_1	HSC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__407552ca731ef99dc567	GSE161801	celltype_1	MPP	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__057afcd4c2b67738792f	GSE161801	celltype_1	MkP	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d27e9ebc6cb0cc3a6e63	GSE161801	celltype_1	Mono/Macro_CD14	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__44256c024bcc4adda84c	GSE161801	celltype_1	Mono/Macro_CD16	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__fd74e60a4292309aed37	GSE161801	celltype_1	Myeloma	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__52a05b587ffba73f8a78	GSE161801	celltype_1	NKT	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__9f3fa3a3efab5a8c2fac	GSE161801	celltype_1	NK_bright	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__293b75f05337f6d41832	GSE161801	celltype_1	NK_dim	T_NK	NK	Unknown	identity::coarse::T_NK	identity::mid::NK	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__a21f6822d090e132e456	GSE161801	celltype_1	PC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
